user_id,age,income,education,gender,marital_status,occupation
6649,48,78615.93948037743,Master,Male,Widowed,Technical
6650,50,41601.79455797908,High school,Male,Divorced,Sales
6651,39,64986.52614418235,PhD,Female,Divorced,Sales
6652,58,60725.12873974189,Bachelor,Male,Single,Service
6653,48,44196.19597140852,Bachelor,Male,Widowed,Administrative
6654,24,35434.151206950126,High school,Female,Divorced,Service
6655,43,48986.22922744257,Master,Female,Widowed,Professional
6656,23,66994.42064288855,Master,Male,Married,Professional
6657,49,59794.00683832945,Master,Male,Single,Technical
6658,64,68456.74581722773,High school,Male,Widowed,Professional
6659,45,66785.06202887687,Bachelor,Female,Divorced,Professional
6660,43,36492.815391641416,Bachelor,Female,Widowed,Professional
6661,51,49745.622322205425,PhD,Male,Widowed,Sales
6662,45,73083.02504544884,Primary,Male,Single,Professional
6663,34,20038.553015220008,Bachelor,Female,Widowed,Technical
6664,34,49521.18628418091,Master,Male,Single,Technical
6665,33,53359.48636882094,Master,Male,Divorced,Technical
6666,48,64182.62582512019,High school,Male,Married,Sales
6667,52,56343.8531119038,PhD,Male,Single,Technical
6668,23,32364.800055949767,Bachelor,Female,Single,Sales
6669,26,46927.230175452154,Master,Male,Divorced,Professional
6670,34,64347.43227212269,High school,Female,Divorced,Professional
6671,56,73792.00990897189,Bachelor,Female,Widowed,Administrative
6672,57,61869.2600988847,Primary,Female,Divorced,Administrative
6673,46,41737.49464341719,Primary,Male,Married,Technical
6674,23,39924.82996708731,PhD,Male,Widowed,Technical
6675,18,39547.58985385871,PhD,Male,Married,Technical
6676,37,29057.668634756887,High school,Female,Widowed,Service
6677,41,41599.25130947745,PhD,Male,Divorced,Sales
6678,48,54870.15612613579,Master,Female,Divorced,Professional
6679,64,71114.13209622129,PhD,Male,Widowed,Technical
6680,56,48802.468175592716,High school,Male,Married,Technical
6681,58,53772.929729693045,High school,Female,Single,Sales
6682,52,57364.55866030753,Master,Male,Single,Professional
6683,35,54895.05825058889,PhD,Male,Married,Technical
6684,33,72162.33577752062,Bachelor,Male,Single,Technical
6685,28,65761.0299427833,Bachelor,Male,Single,Service
6686,36,42461.623212790415,Primary,Male,Single,Technical
6687,58,11258.803924924738,Master,Male,Divorced,Sales
6688,45,29054.121335298674,Master,Male,Single,Sales
6689,60,55907.508515651956,High school,Female,Divorced,Sales
6690,56,51986.16589518356,Primary,Female,Married,Professional
6691,32,59138.01468218445,Master,Female,Widowed,Professional
6692,35,40391.836402029374,Bachelor,Female,Divorced,Technical
6693,59,66065.3503818938,High school,Male,Widowed,Administrative
6694,62,64668.66066606557,PhD,Male,Widowed,Professional
6695,21,64198.099812284505,Bachelor,Male,Married,Service
6696,43,36373.09707016828,Primary,Male,Divorced,Technical
6697,42,34281.97043079651,PhD,Female,Single,Technical
6698,62,47995.15457669564,Master,Female,Married,Administrative
6699,49,35598.14472771472,High school,Female,Single,Technical
6700,41,46629.95720973383,High school,Male,Single,Professional
6701,33,29100.0578518804,PhD,Female,Widowed,Professional
6702,39,75213.1113913593,Primary,Male,Divorced,Technical
6703,47,36900.74700936237,Primary,Female,Divorced,Professional
6704,40,43527.07547877625,Master,Male,Single,Service
6705,42,30889.80700012821,Primary,Male,Single,Service
6706,21,56486.16533505948,PhD,Male,Single,Administrative
6707,27,67710.76087617934,Primary,Male,Divorced,Professional
6708,56,87541.99300162769,High school,Male,Married,Sales
6709,18,32610.939662496996,Primary,Male,Married,Technical
6710,33,87275.25882454516,High school,Male,Divorced,Sales
6711,62,69495.24184356988,High school,Male,Widowed,Administrative
6712,59,47282.6786384328,Primary,Male,Single,Service
6713,32,43148.25168592579,Primary,Female,Married,Administrative
6714,23,50875.135083737885,PhD,Male,Widowed,Technical
6715,35,57329.09459168102,Primary,Male,Divorced,Administrative
6716,59,78661.72042766372,PhD,Male,Married,Professional
6717,21,43843.592557040334,Bachelor,Female,Married,Professional
6718,37,60683.13510229607,Primary,Male,Married,Professional
6719,36,51799.35824764834,High school,Male,Divorced,Professional
6720,61,60579.003548812674,Master,Male,Divorced,Administrative
6721,19,52074.226022020506,Master,Female,Married,Administrative
6722,25,67894.33900998298,PhD,Female,Divorced,Professional
6723,26,47388.54654636737,Primary,Female,Single,Technical
6724,49,63925.02387477229,PhD,Female,Widowed,Professional
6725,32,38026.37057169909,Bachelor,Female,Divorced,Service
6726,32,40365.16906623381,High school,Male,Divorced,Administrative
6727,38,67407.27940771988,Master,Male,Divorced,Sales
6728,36,34188.36099193719,Master,Female,Divorced,Service
6729,53,61351.41269822202,Bachelor,Male,Married,Service
6730,62,47872.63488996252,Primary,Male,Single,Sales
6731,58,29445.793993084924,Master,Female,Widowed,Technical
6732,57,94169.07477942591,Bachelor,Female,Widowed,Technical
6733,49,28339.72838004783,Primary,Male,Married,Sales
6734,19,48697.073207593436,Master,Female,Single,Administrative
6735,44,42888.39988557479,Primary,Male,Divorced,Technical
6736,42,37575.27158861803,Bachelor,Female,Widowed,Professional
6737,56,63525.40851020931,Master,Male,Divorced,Technical
6738,59,47054.91772590073,Bachelor,Female,Married,Technical
6739,49,39832.95668132254,Master,Female,Divorced,Sales
6740,29,66762.33120515212,Primary,Female,Single,Technical
6741,53,53476.044723255574,PhD,Male,Married,Service
6742,29,34576.66218474508,Bachelor,Male,Single,Sales
6743,63,46992.30885453735,High school,Male,Married,Professional
6744,47,16711.48137394298,Bachelor,Male,Widowed,Service
6745,54,53026.80100499729,High school,Male,Widowed,Professional
6746,28,50740.6750518629,Bachelor,Male,Divorced,Administrative
6747,60,70063.27646043859,PhD,Male,Married,Service
6748,44,57094.85097934626,High school,Male,Widowed,Professional
6749,29,39283.08864038744,High school,Female,Single,Service
6750,59,35024.75709064343,Primary,Female,Divorced,Administrative
6751,25,59055.7700724638,Primary,Male,Widowed,Administrative
6752,50,22617.889798781314,Primary,Male,Single,Technical
6753,45,53600.039774008306,Primary,Male,Married,Professional
6754,25,53495.26954650698,High school,Male,Widowed,Administrative
6755,38,87884.33054695063,Master,Female,Widowed,Administrative
6756,35,28736.79147644887,Primary,Female,Widowed,Sales
6757,28,44396.84555394464,High school,Female,Widowed,Sales
6758,46,74368.36454214843,Master,Male,Single,Service
6759,24,53078.53874597885,Bachelor,Female,Married,Sales
6760,46,59746.12146738234,Master,Female,Widowed,Professional
6761,34,56116.07636877948,High school,Male,Divorced,Technical
6762,22,46654.78716668507,Primary,Female,Divorced,Technical
6763,23,38652.78585013089,High school,Female,Single,Professional
6764,42,48625.80634564117,Primary,Male,Widowed,Professional
6765,62,66309.65866606894,Master,Female,Divorced,Professional
6766,50,46001.937717839224,Master,Female,Single,Sales
6767,64,41473.087404657024,Bachelor,Male,Widowed,Professional
6768,30,38047.36479954285,Bachelor,Female,Widowed,Service
6769,19,24944.831703255513,Bachelor,Male,Divorced,Service
6770,30,37088.95195287409,Primary,Female,Married,Technical
6771,43,54775.888224081005,Master,Female,Married,Sales
6772,18,35512.481107569096,Primary,Female,Divorced,Administrative
6773,23,50652.68058299603,Primary,Female,Married,Technical
6774,30,42273.557656900586,Bachelor,Female,Married,Service
6775,48,33354.24702716958,Master,Female,Widowed,Service
6776,58,52547.841222388386,High school,Male,Married,Professional
6777,35,94129.36544556051,PhD,Male,Married,Sales
6778,46,14783.788421293117,High school,Female,Married,Administrative
6779,46,30129.391488587928,Master,Male,Single,Sales
6780,29,42555.89514156492,Master,Male,Widowed,Sales
6781,47,47339.000080218124,Bachelor,Female,Single,Service
6782,19,49753.94282636799,Master,Male,Single,Sales
6783,58,88307.8123892734,High school,Male,Married,Professional
6784,18,76489.66889157024,PhD,Male,Widowed,Sales
6785,62,48515.95834326293,PhD,Male,Divorced,Professional
6786,45,55011.406725729925,PhD,Male,Divorced,Technical
6787,33,82016.97978651221,PhD,Male,Married,Service
6788,61,42639.087944222585,Primary,Male,Divorced,Service
6789,34,51745.86141927869,Master,Male,Married,Technical
6790,44,46330.4430007734,Master,Female,Widowed,Sales
6791,31,30525.458157452555,Master,Female,Single,Administrative
6792,43,23095.261128673792,Primary,Male,Single,Professional
6793,59,39725.4487013237,Primary,Female,Divorced,Professional
6794,41,62216.369760352216,PhD,Female,Widowed,Service
6795,25,54772.227487650685,PhD,Male,Widowed,Administrative
6796,37,78639.36749835592,Bachelor,Male,Single,Service
6797,56,62128.999439038314,PhD,Female,Divorced,Service
6798,19,61704.436468893655,Primary,Male,Single,Sales
6799,61,48670.47384226462,PhD,Male,Single,Administrative
6800,58,46116.917835017535,Bachelor,Male,Divorced,Service
6801,22,51042.77266618569,Master,Female,Single,Service
6802,33,55501.07163817081,PhD,Female,Single,Professional
6803,39,44356.63050029414,PhD,Female,Single,Administrative
6804,37,53112.4295133131,Bachelor,Female,Single,Technical
6805,46,44877.92769279721,PhD,Female,Married,Sales
6806,51,52076.599832259104,Primary,Female,Divorced,Professional
6807,28,38215.57275993955,Master,Male,Widowed,Service
6808,42,57768.15614951378,Master,Female,Divorced,Administrative
6809,43,70445.39002136078,Master,Female,Single,Service
6810,25,40274.155485552066,High school,Male,Married,Sales
6811,38,62108.56505003587,Bachelor,Female,Widowed,Administrative
6812,53,45036.38819177494,Bachelor,Female,Widowed,Service
6813,41,54098.60528241631,PhD,Female,Single,Sales
6814,32,58930.47606064927,Primary,Female,Divorced,Sales
6815,33,57425.562355340306,Primary,Female,Divorced,Technical
6816,22,57088.702103539814,Primary,Female,Widowed,Technical
6817,61,37799.47885827262,Bachelor,Male,Divorced,Service
6818,54,56047.45598012842,Primary,Female,Divorced,Administrative
6819,48,37305.03617751338,Bachelor,Male,Divorced,Service
6820,50,31258.34011151227,PhD,Female,Married,Sales
6821,57,38314.26349755942,Bachelor,Female,Widowed,Administrative
6822,60,45498.12969082563,High school,Male,Widowed,Professional
6823,39,61410.05476680765,High school,Male,Married,Technical
6824,19,10945.811894152,Primary,Male,Widowed,Professional
6825,41,53468.61976421899,Master,Female,Married,Professional
6826,18,50932.688190851346,PhD,Female,Widowed,Sales
6827,32,69761.34475047386,High school,Female,Married,Professional
6828,45,41149.52073921324,PhD,Male,Single,Sales
6829,31,66660.73793986894,Bachelor,Female,Divorced,Technical
6830,55,65723.79366264895,High school,Male,Married,Technical
6831,52,45660.71015652272,High school,Female,Single,Administrative
6832,30,53317.94841680171,High school,Male,Single,Service
6833,20,37160.715568233914,Primary,Female,Married,Professional
6834,51,50173.3766454373,High school,Male,Divorced,Professional
6835,32,35994.98578220284,High school,Male,Widowed,Professional
6836,35,79193.07991824772,Primary,Female,Married,Technical
6837,59,18109.48576023745,Primary,Female,Single,Administrative
6838,62,54423.38714688308,Primary,Female,Divorced,Administrative
6839,25,68696.90360830793,Primary,Male,Divorced,Technical
6840,45,24165.38263258023,High school,Male,Widowed,Administrative
6841,41,62241.9106259319,High school,Male,Married,Service
6842,53,34172.07388028367,PhD,Male,Widowed,Technical
6843,19,34065.13946380932,Primary,Male,Divorced,Professional
6844,25,59246.96735056739,Primary,Male,Single,Professional
6845,29,59210.641808280816,High school,Female,Married,Sales
6846,57,61398.31827993107,Master,Female,Married,Professional
6847,28,69571.63108585167,Master,Female,Single,Technical
6848,26,73209.77162352155,High school,Female,Single,Service
6849,32,33474.405920135876,Master,Female,Divorced,Technical
6850,47,54931.421793719535,PhD,Male,Divorced,Sales
6851,49,57922.69538529619,Primary,Male,Single,Sales
6852,44,88305.32852889434,Bachelor,Male,Widowed,Professional
6853,59,53116.44611024433,PhD,Female,Widowed,Sales
6854,34,15616.700653123902,Master,Male,Single,Administrative
6855,59,27599.56506681593,PhD,Female,Widowed,Administrative
6856,63,46444.89301487708,High school,Male,Divorced,Administrative
6857,49,39008.07147168805,High school,Male,Divorced,Service
6858,44,82410.0624725743,Primary,Male,Single,Service
6859,55,32324.8299597779,High school,Female,Single,Administrative
6860,23,30182.742762456786,High school,Male,Married,Service
6861,31,38781.036944232954,Master,Female,Widowed,Professional
6862,27,41439.63349133577,PhD,Female,Married,Professional
6863,39,11972.894635213393,Bachelor,Male,Married,Service
6864,20,67819.4717036645,High school,Male,Married,Sales
6865,50,39594.252172189765,Bachelor,Male,Widowed,Administrative
6866,22,51254.69008084903,Master,Female,Widowed,Professional
6867,58,41358.16909226212,Master,Male,Married,Technical
6868,24,64471.71882199764,Primary,Female,Widowed,Professional
6869,19,55685.75432389001,Master,Male,Divorced,Administrative
6870,57,41946.08260464131,Master,Male,Widowed,Administrative
6871,60,35166.076528537975,Master,Male,Married,Sales
6872,30,48930.00502985853,PhD,Female,Widowed,Technical
6873,63,20402.557826760996,Primary,Female,Married,Service
6874,40,50265.542401929226,Bachelor,Male,Widowed,Sales
6875,58,49724.41875402141,High school,Female,Married,Service
6876,30,55675.36245927776,High school,Male,Married,Service
6877,34,50244.68209230006,PhD,Female,Divorced,Technical
6878,21,30337.964640370155,PhD,Female,Married,Professional
6879,40,76036.73550593821,Master,Male,Single,Service
6880,42,62696.8594318643,Master,Male,Divorced,Professional
6881,23,44145.483658818666,High school,Female,Married,Service
6882,38,44947.19866114431,Primary,Female,Single,Technical
6883,28,57451.49996702345,High school,Male,Widowed,Technical
6884,58,8137.411582219669,High school,Female,Single,Professional
6885,43,44052.22482712911,Primary,Male,Married,Sales
6886,44,44563.8728654377,Bachelor,Male,Widowed,Technical
6887,43,57321.695477220645,Primary,Female,Single,Sales
6888,48,47445.97074589739,Bachelor,Female,Divorced,Sales
6889,43,32463.641293298395,Bachelor,Female,Widowed,Technical
6890,23,22607.199702987837,PhD,Female,Married,Technical
6891,45,43654.44230890058,Primary,Female,Widowed,Administrative
6892,18,57182.75822909412,High school,Male,Widowed,Professional
6893,51,56987.82260970382,Bachelor,Male,Divorced,Administrative
6894,20,53465.506467921856,Bachelor,Female,Widowed,Sales
6895,27,51478.03366648053,Master,Male,Widowed,Sales
6896,32,57107.5430671691,PhD,Male,Divorced,Professional
6897,57,38983.328094821685,Primary,Female,Married,Professional
6898,41,68576.13382038331,Bachelor,Female,Divorced,Professional
6899,61,10540.598742731221,High school,Male,Married,Administrative
6900,23,27018.915688371922,Primary,Female,Single,Technical
6901,52,30869.907617166544,High school,Male,Widowed,Sales
6902,49,73201.12451181636,Primary,Female,Widowed,Sales
6903,20,74569.33396696368,Primary,Male,Single,Professional
6904,54,65045.09750295129,Primary,Male,Widowed,Technical
